Student_ID,10th_Percentage,12th_Percentage,Undergraduate_GPA,Number_of_Backlogs,Certifications_Completed,Internship_Experience_Months,Technical_Skills_Count,Projects_Completed,Soft_Skills_Rating,Aptitude_Test_Score,Mock_Interview_Score,Hackathon_Participation,Volunteering_Experience,Extracurricular_Rating,Age,Gender,Location,Placement_Training_Participation,Interview_Call_Rates,Preferred_Role,Previous_Internship_Offers,Desired_Salary_Range,Placement_Offer,Postgraduate_Studies,Specialization_Field,Semester_Trend,Coding_Competitions_Participation,Tech_Stack_Expertise,GitHub_Activity,Leadership_Skills_Rating,Emotional_Intelligence_Score,Time_Management_Skills,Resume_Quality_Score,Alumni_Network_Engagement,Languages_Known,Disability_Status,Fathers_Occupation
STU14127,65.06,62.49,5.35,7,0,0,5,11,3.21,32.09,57.07,2,0,1.69,25,Male,Rural,0,1,Tester,5,13.63,0,Yes,CIVIL,Consistent,2,3,36.96,1.1,4.22,3.79,3.23,88.71,4,Mobility,Engineer
STU14128,71.33,62.96,7.32,4,4,16,4,2,4.27,49.37,37,3,2,3.4,19,Female,Urban,1,1,Developer,4,10.88,1,Yes,IT,Improving,3,3,43.18,2.87,2.44,1.08,2.58,74.39,5,None,Teacher
STU14129,63.18,99.21,6.19,4,2,7,7,4,2.14,19.61,0.92,2,1,1.4,23,Other,Urban,0,5,Tester,2,4.28,1,Yes,CIVIL,Consistent,3,4,49.12,2.97,2.1,3.11,4.2,93.69,2,Mobility,Lawyer
STU14130,96.14,69.25,7.4,3,7,13,4,4,4.79,47.27,28.49,2,1,1.89,25,Female,Rural,1,8,Tester,4,6.05,0,Yes,MECH,Improving,2,8,20.93,1.59,4.47,3.77,2.21,6.93,2,Mobility,Engineer
STU14131,79.79,61.71,7.87,7,8,17,9,16,3.05,76.15,98.15,2,1,4.11,23,Female,Urban,1,7,Tester,1,9.42,1,Yes,ECE,Improving,2,8,25.82,4.88,3.18,1.41,1.46,53.5,3,Mobility,Driver
STU14132,91.51,84.44,7.47,3,8,1,10,3,1.26,41.42,55.8,4,3,1.77,23,Male,Urban,1,7,Data Scientist,2,9.45,0,No,MECH,Improving,5,8,58.18,1.36,4.81,2.35,4.23,22.3,2,Mobility,Shopkeeper
STU14133,78.96,79.73,5.29,2,0,16,3,8,4.99,49.54,74.01,0,3,4.92,19,Other,Rural,0,10,Tester,4,3.03,1,No,IT,Declining,5,9,63.32,4.21,3.32,2.36,2.9,73.9,1,None,Shopkeeper
STU14134,75.02,74.6,6.33,5,9,15,2,8,1.54,45.32,44.38,1,4,2.75,18,Other,Urban,1,7,Developer,1,10.61,1,Yes,MECH,Declining,5,4,59.31,2.83,3.96,4.39,2.13,61.79,1,Hearing,Engineer
STU14135,54.78,81.51,5.59,1,4,7,6,7,4.08,10.48,53.03,2,0,2.34,21,Female,Rural,0,4,Analyst,5,3.39,0,No,EEE,Improving,3,1,38.39,4.29,2.94,2.45,2.33,96.92,3,Hearing,Police Officer
STU14136,54.15,54.51,7.05,5,1,18,8,19,4.66,90.76,91.62,4,4,3.63,19,Other,Urban,0,5,Tester,0,9.57,1,Yes,CSE,Improving,2,4,72.55,3.24,2.54,1.66,2.87,96.34,1,None,Farmer
STU14137,53.47,50.07,5.58,10,2,11,9,18,2.08,61.09,22.76,3,1,3.78,22,Other,Rural,0,4,Developer,0,14.06,0,No,CSE,Declining,3,10,90.96,1.44,3.06,1.06,4.73,27.65,2,Mobility,Lawyer
STU14138,52.26,83.72,5.29,6,1,2,6,18,4.29,95.03,82.91,5,0,3.97,20,Other,Urban,0,1,Developer,2,13.61,1,No,MECH,Improving,4,9,54.97,3.41,2.19,4.62,3.4,33.42,2,Visual,Driver
STU14139,73.62,90.55,9.19,6,0,20,8,13,4.82,25.26,61.93,1,4,3.56,24,Male,Urban,0,0,Developer,5,13.08,1,Yes,MECH,Consistent,2,9,5.39,1.71,1.94,2.77,1.53,10.23,3,Mobility,Clerk
STU14140,78.27,71.73,8.98,7,5,16,7,12,2.33,16.39,8.65,4,5,3.5,21,Female,Urban,0,8,Tester,5,11.65,1,No,CIVIL,Consistent,5,1,25.95,1.29,1.2,1.1,4.89,98.34,3,Mobility,Mechanic
STU14141,93.54,76.72,8.13,2,3,2,7,9,4.61,92.56,63.87,3,2,3.66,18,Female,Rural,0,7,Developer,4,13.37,0,No,EEE,Declining,5,1,88.54,1.66,1.66,1.42,2.22,20.07,3,Visual,Army Personnel
STU14142,66.65,94.12,9.64,7,1,5,1,6,3.73,0.77,99.16,2,1,3.42,21,Male,Rural,1,7,Analyst,5,14.64,0,Yes,ECE,Declining,1,10,21.32,1.87,2.66,1.7,1.73,1.44,3,None,Army Personnel
STU14143,83.9,76.17,5.56,8,9,20,5,11,4.12,80.29,45.52,5,0,2.7,20,Male,Urban,1,1,Tester,5,10.31,1,No,MECH,Improving,0,6,11.35,1.85,2.59,4.4,4.08,33.03,5,Visual,Driver
STU14144,74.13,50.57,6.06,6,10,8,3,1,3.49,51.65,21.9,2,5,3.84,20,Female,Rural,0,3,Developer,5,6.44,1,Yes,IT,Consistent,0,2,20.94,3.47,1.45,2.82,3.04,48.39,4,Mobility,Engineer
STU14145,59.78,51.28,7.31,9,6,11,4,6,1.03,28.49,96.91,5,4,2.99,22,Other,Urban,1,2,Analyst,5,3.77,1,Yes,CIVIL,Improving,4,4,86.5,2.77,1.38,4.3,2.43,45.93,2,Visual,Shopkeeper
STU14146,62.74,56.5,5.6,0,8,23,7,2,1.07,74.01,35.22,3,5,2.74,18,Other,Urban,0,2,Developer,3,11.77,1,No,CIVIL,Consistent,3,3,99.29,2.78,4.77,3.76,2.09,40.66,5,Visual,Mechanic
STU14147,82.17,55.12,9.78,1,10,15,2,7,1.59,34.98,26.46,1,3,2.99,24,Other,Urban,1,4,Analyst,1,10.74,0,Yes,ECE,Declining,2,10,40.07,4.12,1.74,1.73,2.12,97.49,4,Visual,Army Personnel
STU14148,95.76,60.73,5.53,1,8,9,2,11,1.49,32.69,5.73,0,3,4.13,24,Other,Urban,0,7,Developer,4,3.83,1,Yes,IT,Consistent,3,1,30.68,2.07,3.68,2.05,4.11,55.33,1,Hearing,Mechanic
STU14149,53.31,65.42,9.99,8,8,12,8,16,1.38,76.42,78.14,3,3,1.6,18,Other,Urban,1,7,Analyst,2,7.95,0,No,MECH,Improving,0,8,35.72,2.24,3.6,1.37,3.1,2.33,3,Hearing,Farmer
STU14150,64.67,82.77,7.12,1,2,3,3,20,1.23,4.97,14.66,5,3,1.85,22,Other,Rural,1,2,Developer,3,6.42,0,Yes,IT,Improving,3,8,80.56,4.21,2.78,2.78,2.41,32.48,1,None,Lawyer
STU14151,57.41,94.6,5.15,5,5,0,5,6,1.98,66.1,89.45,4,4,3.28,22,Male,Rural,0,4,Tester,5,10.03,0,No,IT,Declining,2,5,20.68,1.58,3.46,1.98,2.77,23.68,4,Mobility,Doctor
STU14152,54.61,66.59,7.21,2,4,22,3,14,2.72,22.74,35.51,3,5,2.51,22,Male,Rural,0,1,Developer,0,5.53,0,No,EEE,Declining,1,9,95.09,3.09,4.74,1.9,2.72,90.77,3,Mobility,Technician
STU14153,76.36,89.26,7.51,0,9,8,4,6,3.08,48.51,84.06,0,4,3.51,19,Male,Urban,1,3,Developer,2,8.5,0,Yes,IT,Declining,1,3,43.42,3.83,4.21,1.68,4.14,15.94,4,Hearing,Engineer
STU14154,89.57,69.39,6.73,4,4,2,6,6,2.19,99.59,32.24,3,3,2.77,24,Female,Rural,1,2,Analyst,4,6.38,1,Yes,EEE,Improving,3,6,77.02,1.79,3.79,1.34,3.49,72.09,3,Mobility,Police Officer
STU14155,78.35,94.15,5.4,10,3,11,9,14,2.13,76.05,54.44,2,3,2.44,25,Male,Urban,0,5,Data Scientist,2,3.51,1,Yes,ECE,Improving,1,7,84.63,3.82,4.42,1.6,1.39,58.77,5,Mobility,Engineer
STU14156,82.6,62.28,9.18,8,8,4,9,16,1.88,38.06,55.97,1,4,2.69,23,Female,Rural,0,10,Data Scientist,1,10.65,1,No,IT,Consistent,1,9,6.85,4.93,4.68,4.95,1.56,5.93,2,None,Clerk
STU14157,86.55,97.52,6.85,1,5,7,9,14,1.61,69.12,69.1,4,5,4.31,23,Female,Rural,1,0,Developer,5,4.37,1,No,MECH,Consistent,0,1,61,2.11,1.99,1.56,2.38,66.06,4,Hearing,Shopkeeper
STU14158,77.24,93.47,5.17,9,3,19,4,18,2.62,26.8,92.83,1,4,4.28,22,Female,Urban,0,3,Developer,0,4.73,1,Yes,CIVIL,Declining,0,6,11.98,2.27,1.48,2,4.14,21.98,4,Mobility,Engineer
STU14159,90.56,63.61,8.96,8,1,4,5,12,1.73,20.46,3.1,2,4,4.05,20,Female,Rural,1,8,Tester,3,13.5,0,Yes,MECH,Declining,4,9,24.13,4.63,4.19,1.57,1.53,13.47,3,Hearing,Mechanic
STU14160,75.06,56.14,6.67,2,1,13,9,1,4.48,53.88,91.75,1,3,2.59,20,Other,Rural,1,3,Developer,4,13.78,1,No,ECE,Consistent,0,3,71.72,4.15,1.8,2.93,2.12,53.37,3,Hearing,Engineer
STU14161,97.54,96.63,5.66,6,5,7,3,13,1.94,72.66,48.8,5,5,4.56,19,Female,Urban,0,6,Data Scientist,0,6.36,0,Yes,CSE,Consistent,5,1,60.61,1.07,4.14,1.3,2.96,56.07,3,Hearing,Clerk
STU14162,81.76,81.83,8.07,8,1,15,7,14,1.66,0.13,45.48,3,0,4.51,21,Other,Urban,1,10,Tester,4,9.58,1,Yes,EEE,Improving,2,5,79,2.06,2.14,2.26,1.86,96.69,5,Mobility,Government Employee
STU14163,95.57,98.65,6.12,3,0,7,9,1,2.89,15.66,60.93,3,0,2.8,22,Other,Rural,0,0,Data Scientist,1,4.54,1,No,ECE,Improving,1,6,71.07,2.36,1.51,1.62,3.4,69,1,None,Doctor
STU14164,96.74,92.26,9.88,2,9,16,9,4,3.23,6.85,21.38,5,3,4.51,18,Male,Urban,1,10,Developer,1,11.62,1,No,MECH,Improving,2,5,70.62,3.07,2.36,4.74,2.41,52.39,4,Mobility,Technician
STU14165,52.52,93.86,7.52,2,7,11,9,19,1.95,4.81,67.04,1,0,4.06,25,Female,Rural,0,9,Tester,0,9.44,0,Yes,IT,Declining,1,4,9.21,1.13,1.47,2.27,3.84,17.98,4,Hearing,Driver
STU14166,81.4,60.08,9.07,3,7,1,1,15,4.66,14.48,78.01,2,1,3.07,21,Other,Rural,1,6,Tester,0,7.32,1,No,CIVIL,Declining,1,3,79.09,4.63,3.72,3.75,1.43,41.19,5,Hearing,Doctor
STU14167,90.89,83.9,7.35,5,10,23,6,17,4.76,23.16,58.54,2,3,4.22,25,Other,Rural,0,1,Tester,1,14.43,0,Yes,EEE,Declining,2,3,7.07,4.6,1.99,1.59,1.98,50.43,1,Hearing,Accountant
STU14168,62.67,59.62,5.74,2,6,7,3,2,1.28,26.05,44,2,4,3.98,19,Other,Urban,1,9,Developer,1,6.13,1,Yes,ECE,Declining,4,10,58.68,2.8,3.21,1.12,2.85,97.31,3,Mobility,Clerk
STU14169,53.7,65.86,7.03,2,1,23,7,4,2.48,15.65,77.44,3,5,1.56,22,Male,Urban,1,3,Data Scientist,5,6.62,1,Yes,MECH,Declining,2,5,83,2.68,4.09,1.61,2.07,39.38,2,None,Government Employee
STU14170,80.77,77.08,8.99,7,9,13,1,1,2.82,32.43,43.23,1,1,3.85,23,Male,Urban,1,7,Analyst,1,4.57,1,No,IT,Declining,0,3,60.74,2.08,1.14,3.91,1.65,18.39,1,Visual,Accountant
STU14171,97.15,64.19,9.26,7,7,24,3,20,1.6,74.75,16.11,2,2,1.65,24,Other,Rural,1,3,Tester,2,10.43,1,No,ECE,Declining,0,7,4.46,1.23,2.47,3.39,2.28,56.16,1,Visual,Shopkeeper
STU14172,77.36,50.72,7.02,7,0,17,6,6,1.92,10.44,34.47,2,1,2.81,21,Other,Rural,0,7,Developer,1,8.44,1,No,ECE,Improving,5,7,21.25,4.49,1.46,1.34,1.64,16.16,5,None,Farmer
STU14173,69.09,75.36,9.14,7,7,17,3,6,1.3,67.15,44.35,0,3,1.01,18,Female,Urban,1,2,Analyst,0,4,0,Yes,CSE,Declining,2,5,38.54,1.78,3.29,2.88,4.55,11.16,5,Visual,Driver
STU14174,58.8,70.38,7.36,9,8,6,8,20,3.39,43.88,99.7,1,5,1.22,20,Other,Rural,0,8,Tester,1,6.24,0,Yes,IT,Improving,2,4,39.99,2.88,4.79,2.66,3.09,75.31,5,Visual,Accountant
STU14175,73.34,82.8,7.83,6,2,3,2,11,4.63,90.57,74.85,2,3,1.8,20,Other,Rural,0,0,Developer,4,13.14,1,Yes,CIVIL,Declining,3,4,86.86,4.25,4.98,4.85,1.46,18.47,5,Visual,Lawyer
STU14176,92.87,72.11,8.75,7,6,23,6,19,4.3,22.46,45.37,3,0,4.59,20,Other,Urban,1,5,Tester,2,11.39,1,Yes,ECE,Improving,2,8,44.41,2.16,3.58,4.07,1.19,85.57,2,Hearing,Farmer
STU14177,74.31,73.17,9.66,9,2,23,10,20,4.75,64.95,81.92,0,5,4.24,20,Male,Urban,1,0,Developer,5,10.83,1,Yes,CSE,Improving,5,3,80.01,1.66,1.8,1.4,3.25,93.75,3,Mobility,Doctor
STU14178,64.8,65.27,5.96,7,4,8,8,15,4.51,10.61,60.63,1,4,4.93,23,Male,Urban,1,1,Data Scientist,0,3.22,0,No,EEE,Declining,4,1,88.77,1.13,1.73,3.64,2.48,32.71,3,Visual,Army Personnel
STU14179,74.71,82.3,7.93,9,2,16,3,7,4.32,67.38,54.22,0,1,3.38,25,Male,Rural,1,10,Developer,3,10.56,0,No,IT,Consistent,2,8,45.41,1.63,2.53,3.28,1.26,27.71,2,Mobility,Engineer
STU14180,66.79,89.16,8.32,10,9,17,8,7,1.52,27.74,37.31,5,4,2.31,24,Other,Rural,1,9,Data Scientist,4,13.35,1,Yes,ECE,Improving,2,6,74.62,1.95,1.91,1.67,2.21,10.46,5,Mobility,Farmer
STU14181,79.53,73.92,8.01,0,3,20,9,8,1.21,77.4,62.8,0,5,3.88,25,Male,Rural,0,9,Tester,0,9.25,1,Yes,CSE,Consistent,5,2,34.68,1.93,1.72,3.97,4.94,57.26,1,Hearing,Businessman
STU14182,89.04,53.92,5.39,1,5,4,3,9,2.8,14.3,33.35,0,4,3.74,22,Female,Rural,0,2,Data Scientist,4,9.27,0,Yes,IT,Declining,0,8,10.57,3.33,4.88,5,1.47,38.26,3,Mobility,Government Employee
STU14183,64.92,53.94,5.53,10,5,21,1,1,4.51,92.57,44.88,0,1,2.19,18,Other,Rural,1,9,Developer,4,12.68,1,Yes,CIVIL,Improving,5,5,74.9,2.6,2.88,3.17,1.74,46.08,2,Mobility,Driver
STU14184,97.18,80.12,9.78,3,9,16,9,19,1.13,29.5,81.12,2,5,2.9,21,Female,Urban,0,1,Analyst,0,8.75,0,Yes,MECH,Consistent,1,8,35.04,1.3,3.81,1.22,2.67,16.32,1,Visual,Clerk
STU14185,53.1,70.13,8.6,8,7,3,6,13,3.71,61.2,75.48,2,1,2.3,24,Female,Urban,0,7,Tester,4,11.39,0,Yes,EEE,Consistent,2,6,10.79,2.66,2.98,2.07,4.46,8.19,5,None,Lawyer
STU14186,88.79,85.59,9.21,7,6,8,4,13,3.61,29.07,19.23,3,2,2.66,23,Other,Urban,1,5,Data Scientist,3,12.17,0,Yes,EEE,Declining,1,5,14.48,3.69,1.91,2.49,3.9,44.52,2,Hearing,Technician
STU14187,99.98,93.67,6.64,1,4,2,9,4,3.59,84.3,11.04,4,3,2.81,22,Male,Rural,0,9,Tester,3,12.96,0,Yes,ECE,Consistent,3,6,14.38,3.17,4.37,2.53,4.46,28.95,3,Mobility,Businessman
STU14188,75.96,87.03,6.57,4,5,21,1,11,2.76,98.47,51.65,3,5,1.14,18,Male,Urban,0,8,Data Scientist,1,12.76,1,Yes,CSE,Consistent,4,6,10.23,4.34,1.27,2.91,1.98,94.77,3,None,Lawyer
STU14189,86.9,85.5,7.95,3,0,19,10,8,2.88,49.17,79.28,0,2,1.06,22,Male,Urban,0,4,Data Scientist,2,3.62,0,Yes,EEE,Declining,5,2,92.51,4.4,2.46,3.01,4.99,4.68,4,Visual,Teacher
STU14190,76.68,57.36,8.13,4,3,2,8,16,4.89,76.62,14.73,1,2,1.71,20,Female,Urban,0,6,Tester,1,13.27,1,No,EEE,Improving,4,7,37.23,1.94,4.5,2.46,1.97,45.05,5,None,Doctor
STU14191,63.96,70.19,7.02,0,9,6,4,4,3.05,57.14,81.22,2,0,2.58,23,Other,Urban,1,0,Analyst,4,3.41,0,No,MECH,Consistent,0,10,29.77,1.05,4.33,2.43,3.65,43.48,3,Mobility,Driver
STU14192,93.88,52.5,5.56,2,5,12,6,18,1.18,90.16,88.73,4,1,2.49,24,Other,Rural,1,2,Data Scientist,4,10.87,0,Yes,CSE,Declining,3,5,46.27,1.27,4.46,4.88,3.5,54.61,1,Hearing,Doctor
STU14193,82.57,77.66,5.2,5,10,15,5,6,4.01,53.48,97.89,1,4,4.88,25,Male,Urban,0,0,Tester,5,6.63,1,Yes,CIVIL,Consistent,4,6,13.22,3.97,2.84,3.75,3.43,71.07,4,None,Lawyer
STU14194,91.97,73,6.68,6,10,3,7,4,4.74,91.87,68.31,5,0,4.85,23,Other,Urban,0,9,Data Scientist,0,13.74,0,Yes,CSE,Improving,1,5,90.97,1.6,1.04,4.59,2.99,54.39,2,Visual,Businessman
STU14195,73,93.69,9.68,3,7,5,10,16,4.12,62.21,79.08,0,3,2.15,18,Male,Urban,1,7,Data Scientist,5,7.87,0,No,IT,Consistent,3,10,41.09,1.73,3.36,4.38,4.32,83.86,2,Mobility,Accountant
STU14196,53.5,76.62,6.21,1,0,22,4,4,3.87,54.69,10.4,3,1,3.71,21,Male,Rural,1,3,Analyst,1,13.68,0,No,EEE,Declining,5,2,67.01,3.17,1.73,2.93,3.04,54.09,3,Visual,Accountant
STU14197,53.08,82.63,9.38,4,1,4,6,11,3.19,71.86,94.5,2,0,2.97,21,Female,Rural,1,7,Data Scientist,3,10.78,0,No,EEE,Declining,0,5,35.69,3.02,3.66,4.35,2.07,16.65,5,None,Shopkeeper
STU14198,61.59,98.87,6.64,8,3,15,9,16,3.42,1.49,60.2,3,3,3.47,24,Other,Rural,0,8,Developer,4,7.79,1,No,CIVIL,Declining,0,7,4.83,1.45,2.93,3.93,2.03,98.23,5,None,Mechanic
STU14199,52.13,60.87,6.32,2,6,13,1,11,4.16,19.53,59.24,4,1,1.7,18,Female,Urban,0,7,Data Scientist,5,3.43,1,Yes,CSE,Declining,5,1,28.77,4.39,4.8,4.05,1.47,20.92,2,Hearing,Clerk
STU14200,57.82,53.79,8.85,1,2,18,1,2,4.85,58.7,59.35,2,0,1.37,19,Female,Urban,0,3,Developer,4,13.33,0,Yes,CSE,Consistent,5,9,29.78,1.91,1.07,2.85,4.56,47.63,4,Mobility,Mechanic
STU14201,88.09,85.49,7.99,4,4,10,1,20,1.25,91.51,20.86,3,3,1.26,20,Female,Urban,0,4,Developer,2,4.89,0,Yes,MECH,Consistent,5,10,97.26,4.87,3.19,1.77,1.91,71.47,1,Hearing,Government Employee
STU14202,85.86,99.37,5.55,7,4,21,6,1,4.29,87.52,95.62,3,5,4.86,20,Male,Rural,1,3,Developer,4,8.11,0,No,EEE,Declining,5,10,75.58,3.18,4.86,2.33,1.45,47.92,5,Visual,Teacher
STU14203,99.53,84.98,7.83,10,0,8,7,5,4.48,3.04,79.04,4,1,1.27,25,Male,Rural,1,4,Data Scientist,2,7.54,1,No,IT,Consistent,3,2,90.53,3.28,1.47,1.81,1.96,40.78,2,Visual,Clerk
STU14204,75.43,88.52,8.27,10,6,22,10,19,1.33,5.68,90.33,4,1,2.41,21,Female,Rural,0,4,Analyst,4,10.8,1,Yes,CIVIL,Consistent,3,4,29.06,1.28,2.45,1.9,3.66,64.53,1,Mobility,Farmer
STU14205,89.71,93.16,6.03,7,1,18,1,11,3.37,16.29,7.77,1,4,4.19,23,Male,Urban,0,3,Developer,5,11.72,0,Yes,IT,Declining,4,1,95.32,3.23,3.21,1.35,1.77,40.64,5,None,Businessman
STU14206,68.9,76.95,7.02,2,8,24,2,20,3.35,10.72,92.39,4,4,2.24,25,Other,Urban,1,9,Tester,5,8.12,1,Yes,CIVIL,Declining,2,8,41.28,3.57,2.99,2.42,4.86,22.67,4,Hearing,Lawyer
STU14207,91.39,93.08,8.18,3,8,7,7,8,3.63,23.48,34.37,5,0,4.47,19,Female,Rural,0,3,Data Scientist,5,10.05,1,No,IT,Declining,1,4,21.54,4.28,3.26,2.08,3.94,79.05,5,Visual,Lawyer
STU14208,92.03,60.8,7.33,9,2,7,4,9,3.6,30.38,91.25,4,5,3.93,20,Female,Rural,1,6,Data Scientist,2,13.39,1,No,EEE,Declining,0,10,12.02,4.96,1.9,1.41,3.52,39.7,3,Visual,Engineer
STU14209,91.9,94.81,5.65,6,1,1,1,10,2.43,89.82,36.16,4,3,4.92,21,Male,Rural,1,8,Developer,1,6.11,0,Yes,CSE,Consistent,2,5,94.71,4.98,3.65,3.46,4.27,27.72,1,None,Mechanic
STU14210,66.41,50.35,8.22,6,1,10,6,11,2.42,81.91,13.36,1,2,1.22,22,Other,Rural,0,2,Developer,3,7.4,0,No,CSE,Declining,3,3,2.68,2.44,3.27,1.13,2.57,83.33,3,Visual,Police Officer
STU14211,50.63,73.66,5.11,6,7,20,4,9,2.71,94.17,68.01,2,0,2.84,21,Male,Urban,0,4,Tester,4,8.96,0,No,CIVIL,Consistent,4,6,54.09,2.87,4.46,3.73,4.61,91.67,4,None,Doctor
STU14212,82.03,84.08,8.05,10,0,24,4,3,3.61,92.55,98.57,0,3,3.55,24,Male,Urban,1,7,Analyst,2,11.57,0,Yes,CIVIL,Declining,1,3,34.72,2.74,2.31,2.84,2.01,17.2,1,Visual,Teacher
STU14213,97.71,95.77,5.71,2,1,14,10,6,1.01,58.21,16.9,1,4,4.58,19,Male,Urban,1,9,Data Scientist,3,14.31,1,Yes,ECE,Consistent,3,7,56.64,2.45,4.11,2.42,1.21,86.66,5,Hearing,Mechanic
STU14214,63.02,91.78,5.92,1,2,18,8,7,2.17,3.17,56.6,3,0,3.16,19,Other,Urban,1,4,Developer,0,8.45,1,No,CIVIL,Consistent,4,7,24.4,3.86,2.91,2.23,1.38,9.99,2,Visual,Doctor
STU14215,84.54,97.36,6.42,7,7,19,6,18,1.91,28.15,12.52,3,3,1.21,24,Male,Urban,0,8,Analyst,0,14.52,0,Yes,EEE,Improving,2,4,36.7,3.62,4.99,3.04,1.26,2.81,3,Mobility,Technician
STU14216,97.39,79.99,5.91,4,4,2,7,20,4.08,21.81,42.41,1,3,3.95,21,Male,Rural,1,8,Analyst,3,4.53,1,Yes,EEE,Improving,2,2,45.49,4.24,1.36,2.49,1.99,25.52,2,Hearing,Police Officer
STU14217,73.96,57.08,9.39,10,8,4,6,17,1.84,30.44,61.75,2,5,2.3,22,Other,Rural,0,9,Data Scientist,1,9.27,0,Yes,IT,Consistent,1,6,95.27,4.57,1.17,4.04,4.62,84.24,3,Mobility,Army Personnel
STU14218,90.77,67.25,7.67,0,5,7,5,2,1.42,75,72.49,3,4,3.99,25,Female,Rural,1,1,Developer,5,8.37,0,Yes,CSE,Improving,4,3,22.24,4.66,4.61,1.12,4.27,83.53,3,Visual,Government Employee
STU14219,74.82,76.06,8.74,8,7,12,4,18,2.51,5.64,59.16,5,5,2.38,23,Male,Rural,1,2,Data Scientist,0,14.12,1,Yes,MECH,Improving,4,8,1.35,4.71,3.56,1.48,4.59,34.91,2,None,Businessman
STU14220,74.16,66.67,6.37,9,1,22,6,14,4.79,43.96,74.7,1,3,2.47,24,Male,Rural,0,9,Data Scientist,1,9.55,0,No,CIVIL,Improving,3,10,33.58,4.22,2.47,3.23,2.32,38.13,2,Hearing,Farmer
STU14221,54.77,91.27,9.97,5,8,15,8,1,4.17,88.82,69.06,4,0,2.32,25,Other,Urban,1,7,Developer,4,4.62,0,No,IT,Declining,2,10,21.58,3.75,2.69,2.49,3.65,93.23,3,None,Police Officer
STU14222,94.83,73.46,9.13,8,4,4,5,19,3.84,40.93,76.02,0,1,4.2,24,Male,Rural,1,0,Tester,2,13.57,0,No,MECH,Consistent,5,5,58.58,4.34,1.06,2.64,3.1,9.98,5,Hearing,Engineer
STU14223,73.58,58.42,9.13,1,9,3,8,16,4.69,0.5,83.3,2,1,1.35,22,Male,Urban,0,8,Tester,3,4.27,1,Yes,EEE,Declining,5,4,80.24,2.47,2.02,1.4,2.01,83.75,1,None,Lawyer
STU14224,89.17,66.17,5.1,9,8,14,10,17,1.43,1.36,1.51,0,4,4.88,23,Female,Rural,1,8,Developer,3,9.03,0,No,MECH,Consistent,2,1,34.15,4.74,3.59,1.55,2.58,62.08,4,Mobility,Army Personnel
STU14225,60.47,58.25,6.94,2,8,17,9,4,4.76,56.48,91.67,5,0,2.86,19,Male,Urban,1,3,Analyst,4,3.23,1,No,MECH,Declining,0,1,27.15,2.95,4.43,1.85,3.21,58.09,1,Visual,Police Officer
STU14226,74.78,64.7,7.23,4,2,7,6,2,2.02,59.54,56.5,0,3,1.11,21,Male,Urban,1,7,Developer,0,7.41,0,Yes,EEE,Improving,4,7,7.04,3.81,1.84,3.18,4.23,31.77,3,Hearing,Police Officer
STU14227,76.64,57,7.97,8,7,19,7,16,4.72,50.34,56.51,3,3,1.13,18,Female,Rural,0,0,Tester,4,14.81,0,No,MECH,Consistent,5,7,2.86,3.45,4.28,3.2,1.23,45.19,3,Visual,Police Officer
STU14228,95.8,96.61,9.13,5,0,18,5,9,1.25,32,20.12,2,5,3.44,21,Male,Rural,1,5,Analyst,5,11.31,1,No,EEE,Consistent,5,10,52.82,2.98,1.13,4.74,1.13,81.81,1,None,Businessman
STU14229,61.16,57.81,9.48,6,8,21,6,6,3.29,46.14,51.35,1,3,3.46,21,Male,Rural,1,10,Developer,4,11.69,1,Yes,CIVIL,Consistent,2,1,76.51,2.51,4.91,3.77,3.77,55.42,2,Hearing,Driver
STU14230,98.83,58.08,9.84,1,1,15,4,15,1.67,9.26,67.11,2,2,3.39,20,Female,Rural,1,2,Data Scientist,4,9.66,1,No,EEE,Improving,2,6,95.13,3.01,4.93,1.29,4.73,85.97,1,None,Teacher
STU14231,88.38,86.62,9.11,8,4,2,4,13,1.05,52.86,54.95,5,5,2.65,18,Other,Rural,0,7,Analyst,3,12.97,0,No,EEE,Consistent,3,4,0.26,2.66,3.71,3.5,2.81,22.26,2,Hearing,Farmer
STU14232,78.58,71.79,7.58,5,0,8,4,13,3.1,97.49,92.42,4,1,4.28,18,Female,Urban,1,6,Analyst,4,9.15,0,Yes,IT,Declining,0,7,88.04,4.92,2.64,1.98,4.13,95.74,1,Hearing,Businessman
STU14233,68.63,65.33,7.01,4,7,5,6,1,4.1,54.36,37.19,3,1,2.1,20,Male,Rural,1,2,Data Scientist,2,5.91,0,Yes,MECH,Declining,2,4,91.08,3.15,3.31,3.91,4.51,69.54,1,Hearing,Accountant
STU14234,99,56.62,5.48,8,2,0,5,16,3.65,80.31,78.54,3,5,4.97,24,Male,Urban,1,6,Tester,2,12.45,1,No,EEE,Consistent,0,2,75.75,4.07,1.77,3.82,1.19,85.51,2,Visual,Businessman
STU14235,50.94,82.16,7.85,1,2,19,4,9,1.62,46.66,23.8,1,4,2.45,20,Male,Rural,1,0,Data Scientist,1,9.16,0,No,CSE,Consistent,2,10,26.65,4.73,1.2,3.44,4.74,44.79,3,Mobility,Technician
STU14236,80.53,58.66,5.69,1,7,2,8,5,3.3,39.12,93.62,2,2,3.69,18,Other,Urban,0,1,Analyst,0,8.96,1,No,CSE,Declining,0,4,7.87,2.8,3.99,3.86,2.5,32.67,3,None,Teacher
